pair,relative_path,status,compared,identical,pixel_diff_count,pixel_diff_fraction,mean_abs_diff,rms_diff,left_size,right_size,left_path,right_path
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global.png,compared,True,False,206,0.000097920380,0.011044563280,1.388680321832,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N.png,compared,True,False,191,0.000090790255,0.008409744504,1.162131342525,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global.png,compared,True,False,126,0.000059893048,0.008384551396,1.291443756282,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-polar_N.png,compared,True,False,125,0.000059417706,0.008025668449,1.274077579253,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-polar_N.png,compared,True,False,125,0.000059417706,0.008025668449,1.274077579253,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/SST_CL_HadISST/HadISST_CL-SST-SON-polar_N.png,compared,True,False,125,0.000059417706,0.007967676768,1.257871708835,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/SST_CL_HadISST/HadISST_CL-SST-SON-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/SST_CL_HadISST/HadISST_CL-SST-SON-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-JJA-polar_N.png,compared,True,False,124,0.000058942365,0.007987641117,1.234239200977,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-JJA-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-JJA-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-global.png,compared,True,False,123,0.000058467023,0.007915864528,1.228142760644,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-global.png,compared,True,False,123,0.000058467023,0.007915864528,1.228142760644,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-SON-global.png,compared,True,False,123,0.000058467023,0.007915864528,1.228142760644,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-SON-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-SON-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global.png,compared,True,False,123,0.000058467023,0.007915864528,1.228142760644,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global.png,compared,True,False,123,0.000058467023,0.007915864528,1.228142760644,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global.png,compared,True,False,122,0.000057991682,0.007930124777,1.233379485575,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N.png,compared,True,False,122,0.000057991682,0.007461913250,1.183838886759,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global.png,compared,True,False,118,0.000056090315,0.007518954248,1.180020644955,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N.png,compared,True,False,113,0.000053713607,0.007464765300,1.172677664802,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N.png,compared,True,False,113,0.000053713607,0.007464765300,1.172677664802,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N.png,compared,True,False,113,0.000053713607,0.007464765300,1.172677664802,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N.png,compared,True,False,113,0.000053713607,0.007464765300,1.172677664802,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global.png,compared,True,False,111,0.000052762923,0.005222103387,0.940073447529,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global.png,compared,True,False,111,0.000052762923,0.005222103387,0.940073447529,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global.png,compared,True,False,111,0.000052762923,0.005222103387,0.940073447529,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S.png,compared,True,False,110,0.000052287582,0.007495662507,1.222851736548,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S.png,compared,True,False,109,0.000051812240,0.005040047534,0.903066407538,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N.png,compared,True,False,105,0.000049910873,0.004327035056,0.799151956931,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global.png,compared,True,False,104,0.000049435532,0.004554248366,0.834162154678,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global.png,compared,True,False,102,0.000048484848,0.004268092692,0.848874547635,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N.png,compared,True,False,96,0.000045632799,0.003998098633,0.821167089688,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N.png,compared,True,False,96,0.000045632799,0.003998098633,0.821167089688,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N.png,compared,True,False,93,0.000044206774,0.003966250743,0.827973781163,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N.png,compared,True,False,93,0.000044206774,0.003966250743,0.827973781163,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global.png,compared,True,False,89,0.000042305407,0.004831847891,0.925142310519,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global.png,compared,True,False,89,0.000042305407,0.004831847891,0.925142310519,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S.png,compared,True,False,88,0.000041830065,0.004588472965,0.899891589166,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global.png,compared,True,False,87,0.000041354724,0.004809982175,0.936577757911,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N.png,compared,True,False,85,0.000040404040,0.004585620915,0.889361698377,1275x1650,1275x1650,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N.png,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N.png
